PERMIT#,PERMIT_TYPE,REVIEW_TYPE,ISSUE_DATE,STREET_NUMBER,STREET DIRECTION,STREET_NAME,SUFFIX,COMMUNITY_AREA,CENSUS_TRACT,WARD
100612495,PERMIT - SIGNS,SIGN PERMIT,2/6/17,25,E,DELAWARE,PL,8,81201,2
100614389,PERMIT - SIGNS,SIGN PERMIT,11/8/17,11810,S,WESTERN,AVE,75,750400,19
100614504,PERMIT - SIGNS,SIGN PERMIT,10/11/17,7001,S,PULASKI,RD,65,650400,13
100615797,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/10/17,4501,S,MOZART,ST,58,842800,15
100616069,PERMIT - SIGNS,SIGN PERMIT,11/8/17,6540,S,PULASKI,RD,65,650301,13
100617000,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/1/17,3749,S,WOLCOTT,AVE,59,590600,12
100617238,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2/8/17,5540,S,WOODLAWN,AVE,41,836200,5
100617377,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,2/1/17,4158,W,MADISON,ST,26,260200,28
100617673,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,1/9/17,10733,S,BUFFALO,AVE,52,520300,10
100618202,PERMIT - SIGNS,SIGN PERMIT,5/5/17,716,N,MILWAUKEE,AVE,24,243500,27
100618355,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,10/4/17,2641,W,79TH,ST,70,700501,18
100618982,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,8/2/17,400,E,107TH,ST,49,490902,9
100619002,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/2/17,2522,N,CICERO,AVE,19,190800,31
100619213,PERMIT - SIGNS,SIGN PERMIT,11/7/17,1509,S,MICHIGAN,AVE,33,330100,3
100619449,PERMIT - SIGNS,SIGN PERMIT,11/8/17,3644,W,26TH,ST,30,300600,22
100619481,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/7/17,1420,N,HUDSON,AVE,8,80400,27
100619947,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/5/17,742,E,79TH,ST,69,691400,6
100621053,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/11/17,1802,S,CARPENTER,ST,31,310500,25
100621678,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,2/7/17,328,W,WISCONSIN,ST,7,71500,43
100621809,PERMIT - SIGNS,SIGN PERMIT,10/11/17,2468,N,CLARK,ST,7,70103,43
100621909,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/6/17,1339,W,CORNELIA,AVE,6,61500,44
100623084,PERMIT - SIGNS,SIGN PERMIT,3/9/17,2201,W,CHICAGO,AVE,24,242900,1
100623260,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/2/17,1328,W,LAKE,ST,28,833000,27
100623728,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/10/17,657,W,MELROSE,ST,6,62000,44
100624117,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/9/17,1421,W,WARNER,AVE,6,60100,47
100625093,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,5/11/17,2157,W,GRACE,ST,5,50500,47
100625186,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/9/17,3443,N,JANSSEN,AVE,6,831900,44
100626165,PERMIT - RENOVATION/ALTERATION,SELF CERT,1/3/17,1408,S,KEELER,AVE,29,290900,24
100626741,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/9/17,2009,N,HOWE,ST,7,71200,43
100626909,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/3/17,5003,N,WESTERN,AVE,4,40401,40
100626974,PERMIT - SIGNS,SIGN PERMIT,5/8/17,1019,W,LAKE,ST,28,833000,27
100628414,PERMIT - SIGNS,SIGN PERMIT,1/4/17,3662,W,DIVISION,ST,23,230700,27
100628720,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,10/4/17,1427,N,STATE,PKWY,8,80100,43
100628808,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/10/17,3437,N,OAK PARK,AVE,17,171000,38
100629100,PERMIT - NEW CONSTRUCTION,SELF CERT,9/6/17,1540,N,WIELAND,ST,8,80300,27
100629876,PERMIT - SIGNS,SIGN PERMIT,8/4/17,521,N,RUSH,ST,8,81500,42
100629882,PERMIT - SIGNS,SIGN PERMIT,8/4/17,521,N,RUSH,ST,8,81500,42
100629883,PERMIT - SIGNS,SIGN PERMIT,8/4/17,521,N,RUSH,ST,8,81500,42
100629884,PERMIT - SIGNS,SIGN PERMIT,8/4/17,521,N,RUSH,ST,8,81500,42
100629943,PERMIT - SIGNS,SIGN PERMIT,8/4/17,521,N,RUSH,ST,8,81500,42
100629946,PERMIT - SIGNS,SIGN PERMIT,8/4/17,521,N,RUSH,ST,8,81500,42
100630098,PERMIT - SIGNS,SIGN PERMIT,11/3/17,2143,W,DIVISION,ST,24,242300,2
100630415,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/10/17,6119,S,WASHTENAW,AVE,66,835000,16
100630745,PERMIT - SIGNS,SIGN PERMIT,11/3/17,6255,S,ARCHER,AVE,56,560800,23
100630778,PERMIT - SIGNS,SIGN PERMIT,5/5/17,539,N,DEARBORN,ST,8,81600,42
100630884,PERMIT - SIGNS,SIGN PERMIT,2/7/17,3150,S,ASHLAND,AVE,59,840400,12
100630894,PERMIT - SIGNS,SIGN PERMIT,2/7/17,3150,S,ASHLAND,AVE,59,840400,12
100631362,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/6/17,9205,S,ADA,ST,73,730201,21
100631493,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,12/12/17,910,W,35TH,PL,60,839900,11
100631857,PERMIT - SIGNS,SIGN PERMIT,5/5/17,4800,W,DIVERSEY,AVE,19,190200,31
100632014,PERMIT - SIGNS,SIGN PERMIT,5/5/17,4800,W,DIVERSEY,AVE,19,190200,31
100632015,PERMIT - SIGNS,SIGN PERMIT,5/5/17,4800,W,DIVERSEY,AVE,19,190200,31
100632017,PERMIT - SIGNS,SIGN PERMIT,5/5/17,4800,W,DIVERSEY,AVE,19,190200,31
100632020,PERMIT - SIGNS,SIGN PERMIT,5/5/17,4800,W,DIVERSEY,AVE,19,190200,31
100632021,PERMIT - SIGNS,SIGN PERMIT,5/5/17,4800,W,DIVERSEY,AVE,19,190200,31
100632023,PERMIT - SIGNS,SIGN PERMIT,5/5/17,4800,W,DIVERSEY,AVE,19,190200,31
100632027,PERMIT - SIGNS,SIGN PERMIT,5/5/17,4800,W,DIVERSEY,AVE,19,190200,31
100632031,PERMIT - SIGNS,SIGN PERMIT,5/5/17,4800,W,DIVERSEY,AVE,19,190200,31
100632034,PERMIT - SIGNS,SIGN PERMIT,5/5/17,4800,W,DIVERSEY,AVE,19,190200,31
100632035,PERMIT - SIGNS,SIGN PERMIT,5/5/17,4800,W,DIVERSEY,AVE,19,190200,31
100632680,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/10/17,3430,N,LAWNDALE,AVE,21,831100,30
100632934,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/6/17,2238,N,HALSTED,ST,7,71100,43
100633323,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/7/17,756,E,111TH,ST,50,500200,9
100633354,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/3/17,900,N,PAULINA,ST,24,242100,1
100633726,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,5/9/17,925,W,MONTANA,ST,7,70300,43
100633779,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/8/17,5640,W,63RD,ST,64,640300,13
100634022,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/5/17,2959,N,HAMLIN,AVE,21,210502,30
100635707,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/1/17,7292,W,DEVON,AVE,9,90300,41
100635985,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,5/3/17,5060,S,STATE,ST,38,381700,3
100636142,PERMIT - SIGNS,SIGN PERMIT,9/11/17,1901,W,29TH,ST,31,843200,25
100636170,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/1/17,22,S,SEELEY,AVE,28,838000,27
100636395,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/6/17,2840,W,BARRY,AVE,21,210800,33
100636876,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/6/17,230,S,ASHLAND,AVE,28,838100,27
100637501,PERMIT - SIGNS,SIGN PERMIT,1/4/17,1556,W,35TH,ST,59,840400,12
100637502,PERMIT - SIGNS,SIGN PERMIT,1/4/17,1556,W,35TH,ST,59,840400,12
100637517,PERMIT - SIGNS,SIGN PERMIT,11/3/17,4080,N,MILWAUKEE,AVE,15,150200,45
100637534,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/10/17,6511,S,PAULINA,ST,67,671200,15
100637602,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,5/9/17,8317,S,HALSTED,ST,71,710900,21
100637633,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,2/8/17,1309,N,BOSWORTH,AVE,24,241600,2
100638337,PERMIT - SIGNS,SIGN PERMIT,11/3/17,8905,S,COMMERCIAL,AVE,46,833900,10
100638522,PERMIT - SIGNS,SIGN PERMIT,1/4/17,1623,N,MILWAUKEE,AVE,24,831000,2
100638523,PERMIT - SIGNS,SIGN PERMIT,1/4/17,1623,N,MILWAUKEE,AVE,24,831000,2
100639097,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/9/17,1914,W,HURON,ST,24,243100,1
100639490,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/2/17,9343,S,MICHIGAN,AVE,49,490300,9
100639518,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,4/11/17,5536,W,EDMUNDS,ST,11,110400,45
100639579,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,9/5/17,2419,N,BURLING,ST,7,70200,43
100640071,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,1/6/17,1824,W,RACE,AVE,24,243100,1
100640124,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/8/17,825,N,WOOD,ST,24,242100,1
100640577,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/6/17,2148,N,OAKLEY,AVE,22,221600,32
100640889,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/10/17,2453,N,LOREL,AVE,19,190702,30
100641252,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/9/17,800,W,DIVERSEY,PKWY,6,63000,44
100641508,PERMIT - SIGNS,SIGN PERMIT,5/1/17,500,W,MONROE,ST,28,281900,42
100641596,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2/1/17,1200,S,INDIANA,AVE,33,330100,3
100641607,PERMIT - NEW CONSTRUCTION,SELF CERT,3/1/17,4244,N,WHIPPLE,ST,16,160601,33
100641699,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/5/17,6110,W,GUNNISON,ST,11,110300,45
100642007,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/6/17,56,E,PERSHING,RD,35,351400,3
100642059,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,12/1/17,4056,N,BELL,AVE,5,50200,47
100642143,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,3/8/17,243,E,ONTARIO,ST,8,81403,42
100642504,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/5/17,2357,S,LAFLIN,ST,31,843200,25
100642927,PERMIT - SIGNS,SIGN PERMIT,6/8/17,172,W,MADISON,ST,32,839100,42
100642936,PERMIT - SIGNS,SIGN PERMIT,6/8/17,172,W,MADISON,ST,32,839100,42
100643300,PERMIT - SIGNS,SIGN PERMIT,1/9/17,1209,W,ALBION,AVE,1,10503,49
100643301,PERMIT - SIGNS,SIGN PERMIT,1/9/17,1209,W,ALBION,AVE,1,10503,49
100643496,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/11/17,5860,N,NATOMA,AVE,10,100300,41
100643534,PERMIT - SIGNS,SIGN PERMIT,1/4/17,2554,N,NARRAGANSETT,AVE,19,831500,36
100643678,PERMIT - SIGNS,SIGN PERMIT,1/4/17,11856,S,WESTERN,AVE,75,750400,19
100643908,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,5/5/17,1454,W,VICTORIA,ST,77,30500,48
100644674,PERMIT - SIGNS,SIGN PERMIT,6/7/17,332,S,MICHIGAN,AVE,32,320400,42
100644885,PERMIT - SIGNS,SIGN PERMIT,1/4/17,1824,W,DIVISION,ST,24,241400,1
100644897,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/3/17,3521,N,ALBANY,AVE,21,210100,33
100645094,PERMIT - SIGNS,SIGN PERMIT,3/8/17,3139,N,CLYBOURN,AVE,5,843700,32
100645468,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,1/5/17,4609,S,HONORE,ST,61,610300,15
100645471,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,1/5/17,4607,S,HONORE,ST,61,610300,15
100645787,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/5/17,1338,S,FAIRFIELD,AVE,29,843300,28
100646121,PERMIT - SIGNS,SIGN PERMIT,3/9/17,67,E,CERMAK,RD,33,841000,3
100646497,PERMIT - SIGNS,SIGN PERMIT,6/7/17,111,W,ILLINOIS,ST,8,81700,42
100646768,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/1/17,1657,N,MONITOR,AVE,25,250400,29
100646843,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,1/11/17,2330,N,LEAVITT,ST,22,221600,32
100647003,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,2/8/17,7843,S,KARLOV,AVE,70,700200,18
100647073,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/3/17,1205,W,GRAND,AVE,24,243400,27
100647188,PERMIT - SIGNS,SIGN PERMIT,1/4/17,3662,W,DIVISION,ST,23,230700,27
100647591,PERMIT - NEW CONSTRUCTION,SELF CERT,6/8/17,3613,S,MORGAN,ST,60,839900,11
100647907,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/6/17,6875,N,IONIA,AVE,12,120100,41
100648184,PERMIT - SIGNS,SIGN PERMIT,10/9/17,415,N,LA SALLE,DR,8,81700,42
100649053,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,5/1/17,2140,S,WABASH,AVE,33,330100,3
100649145,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/3/17,1550,E,79TH,ST,45,834300,5
100649193,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,8/10/17,5107,W,MADISON,ST,25,252201,28
100649201,PERMIT - SIGNS,SIGN PERMIT,1/4/17,177,N,ADA,ST,28,833000,27
100649516,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/3/17,3008,N,HOYNE,AVE,5,51400,32
100649619,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,4/3/17,2628,W,RICE,ST,24,242600,26
100650006,PERMIT - SIGNS,SIGN PERMIT,1/12/17,1425,N,DAYTON,ST,8,842200,27
100650451,PERMIT - SIGNS,SIGN PERMIT,1/12/17,360,E,SOUTH WATER,ST,32,320100,42
100650527,PERMIT - RENOVATION/ALTERATION,SELF CERT,1/6/17,6120,S,ST LAWRENCE,AVE,42,420600,20
100650663,PERMIT - SIGNS,SIGN PERMIT,7/10/17,1746,N,WESTERN,AVE,24,240600,1
100650676,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,1/12/17,10801,S,WENTWORTH,AVE,49,491000,34
100650759,PERMIT - NEW CONSTRUCTION,SELF CERT,5/10/17,1429,W,16TH,ST,31,310600,25
100650797,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,12/8/17,1108,S,KILBOURN,AVE,29,843000,24
100650966,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,2/2/17,3733,N,LINCOLN,AVE,5,50600,47
100651248,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/1/17,3245,W,64TH,PL,66,660500,17
100651448,PERMIT - SIGNS,SIGN PERMIT,1/10/17,800,W,RANDOLPH,ST,28,833000,27
100651489,PERMIT - SIGNS,SIGN PERMIT,1/11/17,800,W,RANDOLPH,ST,28,833000,27
100651779,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,10/3/17,2856,S,HAMLIN,AVE,30,301702,22
100651795,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/9/17,2234,W,HURON,ST,24,242900,1
100652206,PERMIT - SIGNS,SIGN PERMIT,8/4/17,1931,N,HALSTED,ST,7,71800,43
100652537,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/10/17,10546,S,ALBANY,AVE,74,740100,19
100652608,PERMIT - NEW CONSTRUCTION,SELF CERT,1/11/17,3832,S,EMERALD,AVE,60,839900,11
100652847,PERMIT - SIGNS,SIGN PERMIT,3/8/17,1330,E,53RD,ST,41,410700,4
100652998,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/3/17,2525,S,WABASH,AVE,33,841000,3
100653026,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/3/17,4415,S,MICHIGAN,AVE,38,380700,3
100653278,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/2/17,10824,S,HALE,AVE,75,750200,19
100653417,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/10/17,12021,S,NORMAL,AVE,53,530501,34
100653619,PERMIT - SIGNS,SIGN PERMIT,11/3/17,5474,N,ELSTON,AVE,11,110501,45
100653773,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/7/17,2100,W,WASHINGTON,BLVD,28,837800,27
100653923,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/10/17,6625,W,FOSTER,AVE,10,100700,45
100653933,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/12/17,2004,W,23RD,ST,31,843200,25
100654319,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/1/17,6243,S,ST LAWRENCE,AVE,42,420500,20
100654676,PERMIT - SIGNS,SIGN PERMIT,3/8/17,3139,N,CLYBOURN,AVE,5,843700,32
100654682,PERMIT - SIGNS,SIGN PERMIT,3/8/17,3139,N,CLYBOURN,AVE,5,843700,32
100654788,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/6/17,2414,W,LEXINGTON,ST,28,282700,28
100654794,PERMIT - NEW CONSTRUCTION,SELF CERT,2/1/17,2144,N,LEAVITT,ST,22,221600,32
100654970,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/1/17,3900,W,MADISON,ST,26,260100,28
100655022,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/12/17,7115,S,EXCHANGE,AVE,43,430700,7
100655143,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/5/17,1759,W,21ST,PL,31,310800,25
100655246,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/7/17,6401,S,FRANCISCO,AVE,66,660600,17
100655390,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/10/17,3276,W,COLUMBUS,AVE,70,700401,18
100655538,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/7/17,1923,N,DAMEN,AVE,22,831000,32
100655591,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,6/1/17,1756,N,CLEVELAND,AVE,7,71700,43
100655644,PERMIT - RENOVATION/ALTERATION,SELF CERT,1/6/17,1714,N,SHEFFIELD,AVE,7,832600,2
100655809,PERMIT - SIGNS,SIGN PERMIT,4/7/17,2747,N,LINCOLN,AVE,7,70400,43
100655811,PERMIT - SIGNS,SIGN PERMIT,4/7/17,2747,N,LINCOLN,AVE,7,70400,43
100655818,PERMIT - SIGNS,SIGN PERMIT,4/7/17,2747,N,LINCOLN,AVE,7,70400,43
100655819,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,2/1/17,11861,S,COTTAGE GROVE,AVE,54,540102,9
100656331,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/9/17,1034,W,20TH,PL,31,310400,25
100656378,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/5/17,1638,W,21ST,ST,31,310800,25
100656574,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/6/17,6241,W,GUNNISON,ST,15,150501,38
100656598,PERMIT - SIGNS,SIGN PERMIT,10/12/17,2431,W,MONTROSE,AVE,5,50300,47
100656609,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/11/17,2507,S,HARDING,AVE,30,300500,22
100656616,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/9/17,5332,S,HARPER,AVE,41,410800,5
100656890,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,10/11/17,6953,N,CHICORA,AVE,12,120200,41
100656933,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/9/17,2901,N,CLARK,ST,6,63400,44
100657020,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,10/3/17,743,W,BITTERSWEET,PL,3,31400,46
100657133,PERMIT - SIGNS,SIGN PERMIT,3/9/17,5301,N,CLARK,ST,77,30800,48
100657148,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/12/17,3841,W,60TH,ST,65,650100,23
100657326,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/11/17,11139,S,CHAMPLAIN,AVE,50,500300,9
100657706,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/3/17,3918,N,GREENVIEW,AVE,6,60400,47
100657791,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/6/17,3930,W,LEXINGTON,ST,26,260900,24
100657949,PERMIT - SIGNS,SIGN PERMIT,1/12/17,1831,N,WESTERN,AVE,22,222200,32
100657951,PERMIT - SIGNS,SIGN PERMIT,1/9/17,1831,N,WESTERN,AVE,22,222200,32
100658091,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/3/17,1929,W,GRACE,ST,5,50600,47
100658096,PERMIT - RENOVATION/ALTERATION,SELF CERT,4/5/17,1043,N,HONORE,ST,24,242200,1
100658169,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/11/17,3056,W,PALMER,BLVD,22,221200,32
100658177,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/10/17,520,N,OAKLEY,BLVD,24,242900,26
100658253,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,1/5/17,8701,S,MARQUETTE,AVE,46,460600,7
100658385,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,12/12/17,61,E,BANKS,ST,8,80100,43
100658568,PERMIT - SIGNS,SIGN PERMIT,1/4/17,5038,S,COTTAGE GROVE,AVE,38,843600,4
100658750,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,8/8/17,3650,N,AVONDALE,AVE,16,160900,30
100658797,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/1/17,3705,N,LINCOLN,AVE,5,50600,47
100658824,PERMIT - SIGNS,SIGN PERMIT,3/9/17,971,W,18TH,ST,31,310300,25
100658865,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,2/2/17,2822,E,83RD,ST,46,460302,7
100659032,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/12/17,233,E,RIVERWALK,,32,320100,42
100659261,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/7/17,2908,N,BURLING,ST,6,63400,44
100659377,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2/10/17,1512,W,JACKSON,BLVD,28,833100,28
100659460,PERMIT - RENOVATION/ALTERATION,SELF CERT,6/5/17,2230,N,DAYTON,ST,7,71100,43
100659611,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/17,5843,S,NORMANDY,AVE,56,561000,13
100659928,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/10/17,10856,S,LONGWOOD,DR,75,750200,19
100659929,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,10/12/17,10455,S,EWING,AVE,52,520400,10
100659970,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/6/17,2801,S,HAMLIN,AVE,30,301702,22
100660066,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,2/2/17,2232,W,LAWRENCE,AVE,4,40401,47
100660118,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/11/17,4724,S,WOOD,ST,61,611400,15
100660134,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/11/17,1931,W,ERIE,ST,24,243100,1
100660254,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,1/12/17,11715,S,LOWE,AVE,53,530200,34
100660256,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,1/12/17,11836,S,PARNELL,AVE,53,530200,34
100660257,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,1/12/17,12129,S,PARNELL,AVE,53,530501,34
100660258,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,1/12/17,12024,S,PARNELL,AVE,53,530501,34
100660282,PERMIT - SIGNS,SIGN PERMIT,1/4/17,2800,N,ASHLAND,AVE,6,62600,32
100660285,PERMIT - SIGNS,SIGN PERMIT,1/4/17,2800,N,ASHLAND,AVE,6,62600,32
100660471,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/8/17,3348,W,BRYN MAWR,AVE,13,130300,39
100660598,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/2/17,3655,S,HAMILTON,AVE,59,590500,12
100660757,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/6/17,1359,E,48TH,ST,39,390600,4
100660826,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/11/17,1847,W,WARNER,AVE,5,50100,47
100660841,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/7/17,1900,N,HALSTED,ST,7,832600,43
100661012,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/3/17,2125,W,CHARLESTON,ST,22,832200,32
100661015,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,10/6/17,927,W,IRVING PARK,RD,6,832100,46
100661284,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/6/17,3104,N,HARLEM,AVE,17,170900,29
100661415,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/6/17,1062,W,ARGYLE,ST,3,31200,48
