RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31
84614,2586,60612,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,179869,179323,181016,184092,188285,192238,196248,200548,203774,207626,210255,211770,212122,211676,213230,213593,215624,217516,218966,221171,223273,226891,228221,228517,228148,229321,230497,231806,233534,235446,237906,241030,245026,250291,252796,254919,254710,257017,259533,263523,266259,268593,268500,269594,270818,274827,276621,278178,278673,278751,278665,279365,282065,284726,287361,290348,293817,297909,300553,302864,304395,306825,309727,313228,317372,321740,325014,329401,334452,339546,342854,345832,347711,349377,350774,353208,354835,356147,355895,357374,358666,360628,362170,361888,362664,363022,364642,365243,365109,364883,364100,364326,362660,361184,359162,358133,357398,353152,353789,349697,350339,344684,344502,339032,336897,330329,326237,318356,311471,307921,302858,301309,295392,293516,290669,290280,286447,283190,277905,274850,269116,266790,264715,267020,265220,266626,262022,260612,254192,249901,241795,234916,229416,224591,221323,215865,213443,209070,206155,201172,197179,192162,190462,186606,185622,180358,178439,175958,175568,175023,172478,170342,168353,168717,168560,168248,170240,172541,174416,174918,176724,180553,184227,189100,192295,197104,198508,200506,200986,203420,205679,206273,205870,205721,205585,205575,207443,210089,212747,214238,215116,217524,219191,222249,224828,227140,228791,228949,229595,230303,231918,234523,237441,241731,245269,248315,249320,248308,247095,246130,246050,246861,249796,253096,256143,258825,263276,266845,270606,271078,273236,273732,276062,275430,276005,277679,282525,286327,287754,288013,288014,288558,289045,289091,289780,290068,290947,292367,292065,292907,292485,293627,293477,292958,292377,291880,291769,291366,291082,291820,292278,293503,293707,294872,295382,296320,299013,300684,304455,307002,310597,313282,314472,316252,316746,318560,320435,323164,326347,328249,329430,329982,331410,332704,333537,333710,334581
84655,2896,60659,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,199753,200512,202043,204323,206938,208561,211539,215179,219450,223358,226809,229953,232246,233993,236503,239553,242343,244753,246450,248952,250876,253625,256128,258697,260744,262579,264801,265934,267080,267699,269759,272027,275409,278301,280438,281930,283382,285973,288439,290415,291679,292339,293197,293866,295095,297386,300415,303752,306450,308196,310148,312789,315842,319408,322244,325396,327871,330580,333636,336638,340896,345169,349110,352152,355614,358954,362675,365709,369922,373576,377589,380576,382783,384552,386629,389150,390606,391294,391875,392604,393121,392439,391903,392278,393621,395643,396561,396274,394515,392582,390413,388756,386171,384799,383116,381274,379947,374254,373616,368011,370209,365789,366915,362972,362593,356479,350381,340898,331215,324745,319233,318916,315341,313799,309840,308567,304203,300984,296356,296011,294361,294264,289348,290998,289601,293669,289010,287963,282945,280110,274684,269580,265006,260442,258157,254973,253840,251282,252064,251349,249938,246424,244714,242170,240790,238465,241018,243113,245626,246699,246674,246937,246710,247959,248549,249660,251795,253760,254556,256490,259307,263397,265706,268408,270016,275048,277208,281813,284268,289050,291649,294058,297599,300270,301649,299990,300039,298777,299633,300108,301594,303101,305184,308246,309251,308476,307696,307199,307670,308115,309975,312935,316563,321801,325249,326478,325719,325386,327238,328276,330213,332164,335747,337588,339914,341570,345324,346613,347390,345409,343814,341722,341831,341626,342442,342738,344702,346630,347708,347306,345970,344266,342682,341727,341166,340486,340929,340979,341297,341203,340941,340406,338785,338024,337158,337765,338834,340539,341303,342379,343668,345669,346206,345939,345137,345017,347209,349650,355022,359117,362128,363048,363211,367162,370407,374433,374492,376631,380505,386044,389382,392112,395176,398356,401063,402754,405004
84649,3138,60652,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,154777,155077,155571,156375,157204,158136,159499,161079,162504,163567,164856,166084,167319,168188,169309,170297,171438,172334,173565,174944,176369,177694,178767,179722,180587,181273,182563,183363,184549,185242,186678,188066,189729,191195,192497,193836,194941,196193,197086,198497,199381,200573,201793,203855,206000,208274,210194,211823,213495,214817,216015,217184,218872,221108,223276,225369,227184,229252,231302,233619,235528,237528,239179,241327,243547,246247,248926,251706,255007,257674,260501,263200,265975,268650,270763,272371,273579,273952,274620,274762,274861,274728,274834,275292,276399,277487,278185,277963,277390,277251,276831,276961,276010,275681,274769,273624,272733,268646,269109,264684,265404,260130,259212,253202,249456,243528,238846,232482,226122,222738,218536,216205,210937,207918,205090,203334,199706,196761,193864,193674,191722,191069,188191,188847,187999,189360,185776,183388,179458,176229,172218,168579,166686,164736,164397,163155,163310,162032,162777,162648,161782,158835,157525,155757,155244,152440,152519,152563,152515,150554,147251,145790,145005,145646,145952,146081,147105,147552,147853,148616,149615,152152,154340,156185,156876,158121,158372,159186,159378,160776,161819,161679,161758,162410,162817,162344,162014,162244,162957,163692,163959,164618,164561,165005,166080,167050,168820,170206,172037,173316,174348,175928,177228,179754,180310,181051,180638,181251,182078,182409,182863,183373,184493,186239,188431,190846,193249,194510,195380,195160,195390,195790,197004,197559,198260,199069,200097,200403,199703,199071,198501,197948,197019,196178,196633,197867,199590,200916,200525,199945,199551,200289,201293,201463,201709,201921,202610,203419,203439,202889,202907,204724,206947,208317,208436,208948,210979,212858,215706,218071,220603,222753,223706,226475,228554,232193,233695,236630,240119,244523,247811,250370,252709,254780,257122,259376,261836
84632,3479,60631,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,257234,257700,259262,261537,264087,265968,268545,271009,273704,276301,279584,282487,284557,285778,287031,288542,289914,291814,293389,296464,299194,301579,303513,305257,307309,309152,311759,313999,316037,316811,319271,321961,325726,329081,332076,334688,337293,340000,343102,346383,348059,349952,350038,352168,353707,356708,359552,363056,367111,370470,372904,375347,378002,381103,384603,387922,390847,394191,398487,403623,406898,409327,411051,414812,419419,425350,429576,434118,438783,443034,446933,450031,453800,457077,459897,461923,462960,462663,463032,463506,463415,461981,460150,459878,460498,462574,463480,463020,461588,460243,459205,457355,454796,451095,447707,443715,441830,434768,434386,429751,432670,426229,424776,417322,415413,409694,406645,399767,385321,373391,361747,361408,358528,358483,355566,352139,345041,339980,335365,335615,333908,334145,330136,331932,330113,334037,330679,330698,325760,322478,316697,312966,311291,310010,309810,305573,305227,303159,306205,306088,305954,301388,299549,294712,293347,290639,293757,296259,297312,296005,293133,292490,292715,294823,296869,297202,300170,302984,306293,309390,313050,318717,323423,328946,332486,335081,334200,334727,336271,339615,341426,341862,344003,347141,348326,346749,345625,346606,349190,353031,354318,354863,354075,356461,357847,357605,357478,357355,357423,356523,355957,357680,359429,363926,366142,367649,365889,364871,364404,364616,364858,365449,366642,370068,374385,378662,382109,384209,385749,384162,382425,381401,382915,383048,382741,382890,384142,386446,385909,386047,384924,383746,382215,380620,380740,381327,382580,383298,382820,382773,382175,381378,380339,378574,376651,374488,373261,373383,372449,371893,370690,373745,376262,378580,377753,377801,379756,382534,387120,391849,392712,393039,390937,394547,397029,402094,402246,403745,404487,408253,410282,413862,417718,421088,423885,424687,428420
84653,3501,60656,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,233517,233946,234902,236835,238650,240408,242374,244949,247811,251068,255064,258608,261282,262850,264781,266564,268596,270360,272246,274407,276735,278669,279757,280895,282183,283955,285603,286606,287356,287969,289748,291962,294467,296643,298783,300776,302832,305160,307221,309388,310368,311614,312473,314512,317105,319530,321717,323684,326668,329147,331495,334242,337528,340842,343996,347161,349928,353124,356766,360707,364000,366639,368884,372060,376111,380765,384418,387727,391798,395419,398800,402367,405963,409917,412783,415164,416066,416497,416933,417187,416295,415139,414319,413708,413185,412858,412482,410981,409313,407022,404903,401721,398705,396164,393775,389535,386572,379630,,375278,376558,369578,367130,359531,354633,345901,339174,331054,321986,315442,308339,307247,303177,302516,300007,298693,293901,289337,284719,283835,282602,283095,280031,280634,278223,279798,275497,273865,268878,265701,260941,257103,254495,251877,251192,248337,247985,246897,249208,249772,249729,246433,244841,241206,240288,237489,239263,239290,240116,237891,234793,233338,233561,237519,240298,241759,243042,244136,245880,248564,251692,256742,260124,264834,268187,272173,273627,276007,277738,280711,283083,285083,287831,289978,291547,290853,290300,289761,290577,292330,292910,292865,292344,293900,295112,294807,294780,294738,295207,295187,295586,297799,299528,303178,304941,306472,306326,306348,307247,308479,309884,311311,312955,314759,317222,320186,323439,324967,325210,324187,323765,322676,322528,320922,320274,320708,322401,323938,323661,324040,324645,324918,324523,323215,323514,323426,324130,324409,324852,326022,326531,326386,325368,323718,322651,321062,320264,319670,319108,318940,319535,322769,326125,328137,328708,329336,332650,335659,340138,343263,345503,346952,346822,349612,351254,355045,355317,356766,357936,360530,362220,364891,368162,370871,373228,374506,378204
84626,3511,60624,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,141833,140986,142587,146549,147738,150424,149202,153014,153267,155714,156157,156262,155924,154917,155173,154513,155751,156300,156705,157491,158937,161262,162676,162662,163415,161973,161277,160749,161948,163869,162722,164035,165395,168893,168700,167695,167488,169612,172196,173830,174353,175563,176057,177720,178210,180764,181276,182001,181249,181979,183086,185076,187381,189375,190224,190969,191884,194608,196134,197510,196985,196864,197438,198845,200564,202197,203834,207689,212406,218760,221411,223463,225066,228880,232820,236277,239489,241485,241649,241457,241151,240868,241077,242695,245008,247354,248690,250949,253748,257214,259186,260394,260980,263287,264311,265627,266357,264151,263990,259780,258442,252298,249666,245717,244055,237498,230809,221425,213006,207187,200231,195671,188648,184033,180416,178642,176185,174279,169277,162655,156929,153871,152161,150697,147767,145906,139416,134641,130577,128650,123948,116452,108546,105726,103969,102902,100806,101201,101068,100055,97738,95745,96380,97036,100597,99840,99915,97841,97066,95646,94069,92236,91695,91089,90487,88210,87183,85761,84856,85220,85921,86158,86515,87475,88725,88211,87215,88388,88746,90278,90870,91264,92018,92512,94752,94676,94509,92635,91776,91388,91528,92501,94063,94807,94899,94621,95965,97359,100184,103452,107706,110788,113120,114306,113462,112264,112022,114679,116901,117492,114642,113226,113391,115789,117333,117872,118435,119586,122437,123339,125137,126687,128281,127712,125907,127288,130969,135267,138762,142115,145546,148670,150326,152146,154420,158656,162153,163753,162518,161925,163159,165260,167369,168467,168232,168148,167934,168278,168768,169773,171085,167470,163950,160903,161751,162409,163477,165386,168369,173156,176683,179822,179333,181687,183066,186650,187862,189585,190501,192390,193011,194809,195848,196867,196678,196523,198204
84623,4023,60621,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,94171,94428,96097,97696,98993,99911,100572,102825,102584,103575,103205,103241,102872,102348,103211,103662,104718,105701,107031,108205,108426,109449,109125,108546,107715,107577,108185,108218,108512,109090,109089,111670,112129,113781,111217,111895,110431,110777,110622,109596,109529,109182,112101,111539,112438,113712,116142,116680,115074,114266,113991,116187,117679,119071,120144,123136,125913,127315,128421,129350,131278,132369,133551,134178,136482,139883,143609,146534,147920,148251,148359,149209,150691,153131,154958,156505,156853,157581,158191,159621,160733,161541,162675,163848,165767,167097,167954,168629,168739,169432,169573,170259,170778,171167,170923,169836,169149,167488,168481,166541,165850,162166,163613,163262,164367,160895,158783,153495,148128,143369,138704,136133,132045,130243,124448,119442,112838,107325,103304,100859,101754,102233,102747,102047,101087,101952,103791,104269,105973,108131,108686,107926,104873,104579,100974,98829,96395,95759,93048,90807,89062,88333,86636,82890,79523,75586,72384,69049,66940,65138,63156,60255,57491,56521,55272,53659,50882,48285,46850,47433,48088,47200,45330,43529,42382,41647,41419,41628,41226,40723,40592,40148,39945,38892,38607,38238,38712,39130,39901,40768,41998,43260,44568,45133,46001,47393,49502,50973,51182,51695,52191,53751,54264,54671,54215,53561,51743,49326,46081,44397,42688,41826,41169,41416,41779,41864,41751,42267,43236,43792,44123,44763,46541,48209,48933,49583,49906,50491,51437,52544,52961,52408,51741,51441,51181,50478,50200,51190,52110,53371,53593,55278,55933,57273,56844,57639,57536,57511,57588,58036,59731,60938,62534,63377,64010,64563,66767,70037,74570,79330,83239,85610,87557,90145,92699,93514,94514,95960,98963,100937,102917,103511,103858,104411,105411,107023,108442
84603,4211,60601,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,276554,277514,279430,283409,287585,290876,293841,298066,302592,307732,312008,316400,319272,321528,323975,325992,327956,329481,332059,335894,340927,345862,350170,352952,355174,357474,360321,362787,363849,364601,366741,370013,372709,374623,375848,377759,379567,381132,381121,380412,378968,378740,378619,378868,378810,378452,379171,380449,381854,382476,382813,384338,385462,386578,387748,390019,392745,395800,399380,402209,405789,408372,411366,412452,414131,416589,419729,423204,426526,430574,434404,438650,441656,445003,448073,451025,452656,453418,454655,456026,457208,457097,458413,460045,462779,464991,465788,465579,464120,463573,463272,463025,462180,461486,460776,459821,459269,454556,456235,452631,455944,450261,452652,450428,452913,449360,446786,441204,436065,434639,432302,436099,435624,438045,437366,438457,434668,432017,427095,428016,422366,420662,413407,414309,410902,411385,404554,401589,396647,393987,388969,382972,378938,375469,376260,376945,379981,381195,382880,380958,377975,372240,369741,365069,361707,355327,357857,361038,366091,366925,365531,364218,362549,364554,366238,368697,371596,375489,377922,381785,385598,393870,400960,409166,414013,419265,420721,422497,424299,428692,431577,431367,431309,431032,430261,428927,429423,431502,431832,433070,433984,436134,438651,440923,442191,440778,439693,438307,437096,435535,435841,438832,443147,449022,452015,453521,453218,453130,453555,453510,453276,454020,457033,461438,467187,470722,472939,471535,469250,467108,466060,466447,467315,467088,466851,467904,471371,473816,473635,471674,470166,467961,466183,462734,460701,457829,457678,458389,459092,459773,458640,457933,456003,453311,451107,448843,448763,448045,447455,446669,446290,446957,447159,447409,446191,444273,443651,444100,450437,457502,464692,467290,467054,465575,464131,463003,462353,463251,464930,466225,465546,466013,466881,467769,468177,468982,472101
399713,4387,60642,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,272686,273580,275082,277911,281235,284667,288383,292594,296762,301974,307545,312619,315822,317531,320221,322598,324769,325963,327062,329023,331060,333719,337040,339839,342704,344323,347019,348600,349826,349406,349806,351193,353760,356977,359350,361825,363533,366022,367830,369864,368709,367815,365517,365200,364698,365648,367500,369828,372413,373279,374167,375384,378130,380760,382940,385695,388085,391071,393877,396611,398907,400768,402934,405127,407445,409808,411771,413816,417048,420836,425058,428557,431070,433168,434913,436506,437160,436995,436646,436194,435184,434399,433943,434570,436148,438331,440010,440232,440002,439658,439744,440054,439218,438889,438475,437804,437883,433378,436584,,433502,426976,429768,425388,425386,420184,417999,412225,407024,403568,399493,399507,396877,397437,396751,397761,395949,394335,391257,391048,390653,391866,390137,392526,391268,394316,388832,386666,380349,376790,371521,366661,364307,363078,364390,364130,365233,364353,365207,363849,362432,358064,356609,351723,348770,340426,341562,342132,345549,344251,342379,343086,343386,346754,347236,348254,352472,358663,364850,368671,371819,376027,379511,383410,386277,394603,399738,405961,406878,411634,414016,414509,415355,416905,417338,414794,415169,415736,416401,416666,417442,419979,422737,426947,430671,431755,432518,431878,431528,430565,430580,434002,438611,447328,452014,455566,455213,456716,459447,462678,464528,465752,467872,470190,472727,475586,480057,483443,485092,484339,483815,483580,484459,481957,479880,480012,486305,491578,493002,491266,490309,489641,488725,487374,487924,488669,492411,494794,493149,489852,487013,487109,487110,486587,486231,484141,482728,481904,481691,481545,481539,482853,483816,484903,484747,485839,488753,491873,497005,500955,506690,509667,510645,510728,510276,511613,512042,514443,517460,520838,522079,523692,525956,527349,528620,528689,531132
84652,4432,60655,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,157734,157748,158042,158504,159170,159406,159770,160540,161638,162527,163211,163836,164598,165463,166533,167615,168286,169321,170443,171799,173124,174552,176278,177651,178893,180038,181717,183101,184741,185477,186782,187878,189552,191683,193561,195522,196614,197574,198524,199617,200452,200894,202013,204411,207854,210997,213366,215429,217236,218559,219330,220950,223530,226746,230412,233312,235057,236223,238348,241253,243970,246300,248874,251888,255070,258536,261301,264072,267016,269702,272094,274541,277379,280515,283263,284994,285862,285617,285470,285244,284819,284372,284433,285561,287226,288684,289714,290543,291042,290719,289638,288670,287143,285893,284692,282984,282125,278122,279206,277130,279769,276884,277431,273966,272047,266411,262412,257631,254085,251896,249346,248615,246324,246551,245887,245766,243228,241540,239723,240821,238925,238730,235091,237222,236023,237395,232874,230718,225948,223489,219948,217738,215663,213512,213019,212816,214302,213752,212837,210479,208722,205555,203653,200360,200561,198404,199327,198205,198161,196693,194323,193465,192534,194079,196409,199115,201431,201933,202403,203698,205595,208225,210838,213575,215712,217567,217162,216453,215669,216657,218060,218003,219253,221469,222864,222095,221150,220892,221081,221378,221539,222476,223615,226240,227847,228296,229073,229928,231263,230269,228863,228146,229318,233575,235864,236560,235869,235385,236249,235875,235462,235693,236978,238908,240515,242385,243861,244444,244263,243661,243520,243510,244949,246569,248015,249676,250793,252178,252330,252390,252367,252620,253838,254787,256057,256846,257912,258585,257347,257013,256658,257644,257527,257036,256567,256173,255883,256026,255832,255633,255822,257702,259689,261223,260985,260313,260143,260596,263235,266277,269023,271133,271727,274083,275596,278810,280609,283711,287648,292093,295320,298288,300944,303314,304863,305393,306549
84645,4481,60646,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,282793,283416,285086,287660,290529,292373,294413,296935,299851,303692,307795,311699,314235,315587,317839,320839,323691,326008,327387,329462,331111,333730,336681,339688,342260,344297,346973,348466,349729,350364,353091,357031,361837,365277,367728,369772,372057,374700,377131,380201,381983,383708,384809,387079,389064,392773,396131,399959,402414,404336,406156,408337,411354,414808,418317,422855,426623,430922,434465,438843,442487,446324,449800,453679,457927,463236,468434,472493,477501,481743,487247,490824,494796,498394,502234,505988,507874,508124,507898,507638,506935,505538,504640,505503,507443,509805,510853,510328,509908,508251,505730,502979,499610,496719,492372,488019,485318,477512,477819,474020,478247,473040,472528,466231,463710,455668,450640,442339,429059,417800,405539,403411,398707,398420,395894,393898,387924,383001,378116,378634,376660,377080,372584,374029,371013,373516,369339,369113,364088,360266,354152,350479,348957,346614,345900,342092,342358,339935,341815,341674,341172,336851,334784,329855,330362,329384,336373,341367,345556,346743,345770,345924,345118,346622,347611,348546,351515,354464,357042,359931,364151,370172,375559,380333,384298,387243,387195,388097,388657,391765,392814,393296,394398,396342,397036,394707,394036,395241,398556,401856,402201,402112,401756,403845,405154,403695,402230,400703,399399,398263,397619,399170,401055,405939,409106,411397,410679,410361,410493,411021,412490,414508,417005,420151,423608,427792,432196,434588,435230,433515,431868,430482,430718,429547,429245,429890,432489,434961,434450,433551,431479,429026,426673,424328,423810,424529,426655,428585,428202,427770,426179,424969,423683,422573,421994,420511,419837,419242,418710,417977,417382,420407,422538,424537,423020,423293,424859,427719,433233,439339,442479,443465,441765,445527,448556,454196,455260,458649,462186,468309,471839,475636,479329,482364,485350,486802,490649
84636,4495,60636,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,78850,79111,80235,81741,82587,83287,83421,84921,85506,86907,87196,87144,86802,86588,87133,87579,88114,88339,87732,87644,87152,87903,87241,86482,86161,86602,87665,87721,87792,87919,88058,89930,91514,93699,93252,93146,92157,92473,92846,93181,93195,93084,93329,93429,93802,94836,95455,95938,95500,95432,96277,97796,99305,100082,100546,102102,103202,104716,105385,106292,107420,108847,110210,111840,113481,115560,116655,118062,119556,121673,123073,124070,124838,126431,128394,129911,130914,131211,131367,132279,133064,133762,133394,133454,134076,135093,135936,136925,137407,137896,137956,138432,138498,138723,138862,138585,138588,137148,137695,135991,136637,134714,135246,133361,132029,128143,125255,121871,118267,114306,108744,104159,98040,97106,95211,94618,89902,85948,83518,81704,81552,82974,86621,91458,92293,92424,91192,91825,92023,91502,89554,88140,86003,84535,81363,78204,74534,71130,68800,67830,66750,65547,63772,62278,60204,58887,58389,57341,56167,55376,54977,53914,52180,51475,51043,49442,47196,44819,43651,43883,43863,43984,43476,43648,44242,45305,45711,45286,44250,43916,44446,45382,46011,45662,45500,44875,44544,43209,42810,42574,43555,44451,44641,44501,44610,45782,47496,49777,51474,52302,52543,54391,55414,56398,55913,55985,56401,58359,59700,60681,59492,59124,58201,58415,58784,59440,60379,61356,63331,63653,63857,62808,62290,62078,62126,63219,64017,64983,65725,66493,68210,69439,70988,70764,72091,73416,75445,77006,77802,78873,78561,77636,76153,75353,74389,73248,72944,72549,73608,73770,76272,75076,73833,71595,72447,72558,73007,75273,80057,86508,91069,95042,96618,99470,102222,105170,106083,107317,109599,113494,116631,120759,124740,129023,132621,135013,135441
84657,5928,60661,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,217523,217307,218850,220268,221838,223126,224963,228396,230723,233934,237239,241206,245067,247580,251137,253595,256328,257962,259977,263020,266367,269527,272096,273811,275295,275953,278040,279074,279885,279372,279295,281152,283132,285735,285172,284789,284467,286099,286413,286249,285116,284463,284003,283361,282787,283275,283783,285698,287240,289486,292112,294891,296884,298346,299627,301959,303982,306823,310226,312639,314747,315443,316991,317839,319826,322008,324075,326641,329743,332526,335285,337043,339018,340540,342065,343015,343157,342936,343183,343105,342255,341241,340427,340449,340641,341388,342040,342556,341737,339762,337771,337024,336331,335652,334761,332889,332001,327521,328636,324901,327580,325132,327190,324703,325488,323679,324130,320434,314471,309632,305894,306845,305313,305060,303868,303187,300260,298099,295216,294620,293974,294888,294640,297932,298066,299941,295286,293247,288960,286113,281908,278887,277708,276752,276815,277108,277746,278019,276809,276129,273867,270511,268097,264915,263539,261319,263656,266138,268846,268356,267645,268293,269112,270450,270639,271570,275420,279314,283498,286838,290790,296692,302703,307411,310637,316353,320740,326300,327761,331166,331116,330299,329697,330627,331292,331147,332192,333611,334016,334063,333873,335575,337540,340254,343261,345161,347108,347723,348852,349159,349396,351036,352639,357216,359759,362497,362375,362343,363192,364464,365590,366772,369379,371077,373167,374284,377582,378516,379240,377799,378502,380087,383223,384486,385839,388516,392759,395217,395533,394194,392486,389572,387269,385183,385462,385457,386736,386976,385539,383799,382182,382697,384017,384627,384058,382597,381724,381910,381880,382049,381413,381650,381438,381766,380885,381992,384650,386659,384662,382619,382525,384627,384772,384398,383640,383623,382121,381227,380316,380479,381397,382656,384144,384728,385931,387883,390168
84634,9084,60633,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,93570,93813,94465,95567,96506,97197,97684,98446,99206,99892,100785,101411,102251,102691,103461,104347,105223,105630,105653,105676,106089,106910,107922,108500,109202,109634,110228,110068,110043,110009,110389,111172,112163,112711,113164,113703,114486,115324,116795,118675,119871,120340,120568,121363,122511,123906,124725,125024,125405,125653,126266,127268,128850,130266,131108,132079,132798,133491,134556,136017,137606,138667,139669,140470,141571,142441,143275,143950,145248,146462,147995,149381,150983,152472,153863,155092,156039,157005,157902,158532,158865,159409,159904,160328,160482,161114,161496,161993,161786,161400,160986,160881,160566,159979,159337,158595,157956,154950,154282,152080,,152017,152442,149790,148657,145543,144143,141591,139439,137579,135976,135235,133350,131582,129378,128488,126366,125415,123422,124135,123568,123948,122231,122885,121928,122737,120989,120315,118002,114493,111289,108120,106879,105101,104368,104540,105518,105701,105280,103014,101428,99054,98386,97224,96007,93835,92689,91832,91491,91334,90138,89106,87157,85868,85094,84435,84606,84139,83254,82713,83318,84392,85551,85641,85588,85649,84548,84029,83057,83594,84587,86054,87597,88148,88423,88624,90323,92282,93411,93672,93528,93246,92583,91433,91027,90753,91626,92711,93781,94465,94762,95070,95138,96258,98326,100459,101893,102651,103771,104326,104362,104733,106169,107667,109113,110913,113389,114116,114192,114093,114771,115477,115850,116365,117011,118283,120304,121817,122633,122420,122054,122321,122657,123245,123266,123803,124343,124462,124796,125314,126851,127479,127530,126604,126184,126162,126529,127573,128643,130043,131073,131471,130856,129921,129556,129699,131440,133631,137262,140346,143470,146224,148129,150741,152148,153787,154115,156040,158417,161827,164392,166838,168897,171070,174184,176841,179151
