Inspection ID,DBA Name,AKA Name,License #,Address,Zip,Inspection Date,Latitude,Longitude,Location
2321053,"EL MARIACHI  RESTAURANT, INC",EL MARIACHI  RESTAURANT,53072,3420 1/2 N BROADWAY ,60657,11/5/2019,41.94372868,-87.64522473,"(-87.64522473280383, 41.94372867692048)"
2352600,CHICAGO YACHT CLUB,CHICAGO YACHT CLUB,44203,400 E MONROE DR ,60603,12/3/2019,41.88102972,-87.61728157,"(-87.61728156640459, 41.881029716882956)"
2320946,JUST TURKEY,JUST TURKEY,2390568,4353 S COTTAGE GROVE AVE ,60653,11/1/2019,41.81525377,-87.60653033,"(-87.60653032909327, 41.81525376681689)"
2315683,THE CHG BEAR SPORTS BAR/GRILL,THE CHG BEAR SPORTS BAR/GRILL,12465,6335 S CENTRAL AVE ,60638,10/10/2019,41.77704743,-87.76153944,"(-87.76153944156653, 41.77704743481711)"
2352736,CAFE URBANO,CAFE URBANO,2349064,4176 N ELSTON AVE ,60618,12/4/2019,41.95682071,-87.72395072,"(-87.72395071574438, 41.9568207079673)"
2353189,THE EVEREST ROOM,THE EVEREST ROOM,18994,440 S LA SALLE ST ,60605,12/12/2019,41.87588847,-87.63188472,"(-87.63188472119873, 41.87588847004054)"
2352911,ISSHIN,ISSHIN,2703850,1103 W BRYN MAWR AVE ,60660,12/9/2019,41.98354587,-87.65818694,"(-87.65818693624335, 41.98354587269248)"
2315770,SUBWAY,SUBWAY,2163012,4157 W Peterson AVE ,60646,10/11/2019,41.98996531,-87.73343294,"(-87.73343294255409, 41.98996531393315)"
2321075,CHARLOTTE'S BAR AND GRILL,CHARLOTTE'S BAR AND GRILL,24249,6000 W GUNNISON ST ,60630,11/5/2019,41.96864191,-87.77830164,"(-87.77830163616822, 41.96864190649567)"
2315823,MADEROS LATIN GRILL & BAR,MADEROS LATIN GRILL & BAR,2622729,1800-1802 W IRVING PARK RD ,60613,10/11/2019,41.95432384,-87.67432084,"(-87.67432083688223, 41.95432383794356)"
2321189,PORTER KITCHEN AND DECK,PORTER KITCHEN AND DECK,2536592,150 N RIVERSIDE PLZ ,60601,11/6/2019,41.88508946,-87.63840559,"(-87.63840559417186, 41.88508945576888)"
2352649,AMARIT RESTAURANT,AMARIT RESTAURANT,1801618,600 S DEARBORN ST ,60605,12/3/2019,41.87448117,-87.62935654,"(-87.62935653990546, 41.87448116568133)"
2345294,John's Pizzeria,JOHN'S PIZZERIA,2094224,2104-2108 N WESTERN AVE ,60647,11/7/2019,41.92000942,-87.6876347,"(-87.6876347047667, 41.92000941972242)"
2321039,FRY THE COOP,FRY THE COOP,2678076,1529 W CHICAGO AVE ,60642,11/5/2019,41.89598205,-87.66604607,"(-87.66604606950455, 41.89598204592076)"
2352799,VIDA SANA,,2560775,5817 W DIVERSEY AVE ,60639,12/6/2019,41.93108692,-87.77189206,"(-87.7718920553933, 41.93108692007928)"
2352846,BLUE FIN JAPANESE RESTAURANT,BLUE FIN JAPANESE RESTAURANT,2124780,1952 W NORTH AVE ,60622,12/6/2019,41.91059896,-87.67722751,"(-87.67722751260462, 41.91059895659309)"
2353210,THE FAREHOUSE MARKET,THE FAREHOUSE MARKET,2699469,600 W CHICAGO AVE ,60654,12/12/2019,41.89658519,-87.64299618,"(-87.64299618172501, 41.896585191199556)"
2170229,RICOBENE'S ON 26TH STREET,RICOBENE'S ON 26TH STREET,1742949,252 W 26TH ST ,60616,10/8/2019,41.8456065,-87.63388561,"(-87.6338856144627, 41.84560650077872)"
2320986,BABA'S COFFEE,BABA'S COFFEE,2423353,5544-5546 N KEDZIE AVE ,60625,11/1/2019,41.98258182,-87.70899575,"(-87.70899575100229, 41.98258181784537)"
2315699,AVENIDA DEL SABOR,AVENIDA DEL SABOR,2488459,5805 W DIVERSEY AVE ,60639,10/10/2019,41.93109487,-87.77134438,"(-87.77134438272313, 41.931094868682656)"
2313112,"ELLA'S BBQ, INC.","ELLA'S BBQ, INC.",2694045,723 W ARMITAGE AVE ,60614,10/1/2019,41.91808862,-87.64708315,"(-87.6470831479794, 41.9180886243431)"
2321004,ARAMARK & LOYOLA DAMEN,DAMEN DINING,2231765,6511 N SHERIDAN RD ,60626,11/5/2019,42.00055166,-87.66056947,"(-87.66056946651258, 42.00055166015462)"
2345263,JELLY FISH,JELLY FISH,2138148,1009-1011 N RUSH ST ,60611,11/7/2019,41.90104237,-87.62749015,"(-87.62749014771335, 41.901042374044735)"
2321185,SAFEHOUSE,SAFEHOUSE,2476518,60 E ONTARIO ST ,60611,11/6/2019,41.89341906,-87.62574818,"(-87.62574817641446, 41.89341906397473)"
2352951,PLYMOUTH RESTAURANT,PLYMOUTH RESTAURANT,1676129,327 S PLYMOUTH CT ,60604,12/9/2019,41.87743774,-87.62858234,"(-87.62858234022409, 41.877437739687544)"
2345397,TBD,TBD,2698851,433 W VAN BUREN ST ,60607,11/8/2019,41.87666743,-87.63917766,"(-87.63917766411434, 41.876667432354196)"
2345223,3 ABEJAS,3 ABEJAS,2492274,3614 E 106TH ST ,60617,11/7/2019,41.70284554,-87.53584559,"(-87.53584559419713, 41.702845543419045)"
2315434,JOVIAL CLUB,JOVIAL CLUB,67086,9615 S COMMERCIAL AVE ,60617,10/4/2019,41.72045319,-87.55090061,"(-87.55090061266132, 41.72045319189485)"
2320966,T & T MEXICAN RESTAURANT,T & T MEXICAN RESTAURANT,34396,8929 S COMMERCIAL AVE ,60617,11/1/2019,41.73284708,-87.55117614,"(-87.55117614380433, 41.732847079711306)"
2352688,SALVD Y VIDA,SALVD Y VIDA,2314690,1751 W 18TH ST ,60608,12/4/2019,41.85762084,-87.67071095,"(-87.67071094567044, 41.857620839447605)"
2315398,BROOKDALE LAKE VIEW,BROOKDALE LAKE VIEW,64391,3121 N SHERIDAN RD ,60657,10/4/2019,41.93840419,-87.63934306,"(-87.63934305672306, 41.93840419420947)"
2352824,UNI GRILL,TASTY ASIAN RESTAURANT,2328551,3500 N BROADWAY ,60657,12/6/2019,41.94551137,-87.64631523,"(-87.64631522697728, 41.9455113748058)"
2313115,SHU TIN XIA,SHU TIN XIA,2574892,2428-2436 S WALLACE ST ,60616,10/1/2019,41.84838625,-87.64196008,"(-87.64196007758322, 41.84838625123219)"
2315341,Mott St.,MOTT STREET,2064551,1401 N ASHLAND AVE ,60622,10/3/2019,41.90703875,-87.66744408,"(-87.66744407587532, 41.90703874954132)"
2352571,PAPA JOHN'S PIZZA,PAPA JOHN'S PIZZA,1545897,2620 N NARRAGANSETT AVE ,60639,12/2/2019,41.92799529,-87.78575236,"(-87.78575236468352, 41.92799528871574)"
2353165,DOCKS,DOCKS,1445981,112 W 87TH ST ,60620,12/11/2019,41.73638005,-87.62750922,"(-87.62750921902564, 41.736380045588184)"
2315447,PT'S EATERY,PT'S  EATERY,2595877,3343 N BROADWAY ,60657,10/7/2019,41.94321903,-87.64459003,"(-87.64459003405148, 41.94321903123653)"
2352545,FLIPPIN FLAVORS,FLIPPIN FLAVORS,2689671,1848 W 95TH ST ,60643,12/2/2019,41.72122968,-87.669492,"(-87.66949200357084, 41.72122967550103)"
2315288,THE DALCY,THE DALCY,2583412,302 N GREEN ST FL 3,60607,10/3/2019,41.88688931,-87.64882279,"(-87.64882279182801, 41.88688930565887)"
2355237,LINCOLN STATION,LINCOLN STATION,60468,2430  -2432 N LINCOLN AVE ,60614,12/12/2019,41.92606441,-87.64984102,"(-87.64984102257678, 41.92606441246732)"
2315570,PIZZERIA DEL MERCATO,PIZZERIA DEL MERCATO,2358907,1154 W FULTON MARKET ,60607,10/9/2019,41.8867877,-87.65669395,"(-87.65669394874121, 41.88678769586561)"
2353103,TACO BURRITO KING,TACO BURRITO KING,1595737,5413 W BELMONT AVE ,60641,12/11/2019,41.93852208,-87.7621278,"(-87.76212780217574, 41.93852208021554)"
2352949,STARBUCKS COFFEE #48615,STARBUCKS COFFEE,2506134,1601 W IRVING PARK RD ,60613,12/9/2019,41.95417981,-87.66910774,"(-87.66910774431463, 41.954179806756535)"
2315622,"HOME OF THE HOAGY,INC",HOME OF THE HOAGY,2517823,1316 W 111TH ST ,60643,10/9/2019,41.69231136,-87.65526825,"(-87.6552682468684, 41.69231135890114)"
2352937,SOUTH BRANCH,SOUTH BRANCH,2065037,100 S WACKER DR ,60606,12/9/2019,41.88055703,-87.63713178,"(-87.63713177610846, 41.8805570251432)"
2320962,THE HOLLANDER,THE HOLLANDER,2458699,1616-1624 N MILWAUKEE AVE ,60647,11/1/2019,41.91072062,-87.67821911,"(-87.67821910765696, 41.910720618104996)"
2315286,SANOS PIZZERIA,SANOS PIZZERIA,3663,4469 W LAWRENCE AVE ,60630,10/3/2019,41.96799424,-87.74064316,"(-87.74064316006319, 41.96799424187085)"
2315428,THE DARLING,THE DARLING,2476127,901-905 W RANDOLPH ST ,60607,10/4/2019,41.8842567,-87.6498267,"(-87.64982670264364, 41.88425670381661)"
2313129,"90 MILES CUBAN CAFE, INC.",90 MILES CUBAN CAFE,1927481,3101 N CLYBOURN AVE ,60618,10/1/2019,41.93783217,-87.68559403,"(-87.68559403098054, 41.9378321658141)"
2313149,TIENTSIN RESTAURANT,,2442639,2002 S WENTWORTH AVE ,60616,10/1/2019,41.8552817,-87.63199264,"(-87.63199264229414, 41.85528170377401)"
2321197,CHICAGO' S DOG HOUSE INC.,CHICAGO' S DOG HOUSE,1969388,816 W FULLERTON AVE ,60614,11/6/2019,41.92555423,-87.64943871,"(-87.64943870806178, 41.92555423106173)"
2315323,TUCO & BLONDIE,TUCO & BLONDIE,2458839,3356-3358 N SOUTHPORT AVE ,60657,10/3/2019,41.94330696,-87.66406138,"(-87.66406138245193, 41.94330695630928)"
2321109,BANQUET ON ROCKWELL,BANQUET ON ROCKWELL,2583535,6415 N ROCKWELL ST ,60645,11/5/2019,41.99813502,-87.69463505,"(-87.6946350511454, 41.99813502442985)"
2315587,DONGPO IMPRESSION,DONGPO IMPRESSION,2551932,228 W CERMAK RD ,60616,10/9/2019,41.85294484,-87.63322445,"(-87.6332244476211, 41.85294483663146)"
2315257,"I'M HUNGRY NOW!!, LLC","I'M HUNGRY NOW!!, LLC",2663728,901 W 87TH ST ,60620,10/2/2019,41.73592705,-87.64616369,"(-87.64616369258991, 41.735927051968524)"
2315264,LONDONHOUSE HOTEL,LONDONHOUSE HOTEL,2578698,85 E Wacker DR ,60601,10/2/2019,41.88809629,-87.62517728,"(-87.62517727895694, 41.888096290381576)"
2353183,BOTANICAL CAFE LLC,BOTANICAL CAFE LLC,2704113,3740 N LINCOLN AVE ,60613,12/12/2019,41.94993718,-87.67598594,"(-87.67598593678167, 41.94993718234405)"
2321082,HALF ACRE BEER COMPANY,HALF ACRE BEER COMPANY,2418217,4253-4257 N LINCOLN AVE ,60618,11/5/2019,41.95923309,-87.68215325,"(-87.68215325256443, 41.95923309357485)"
2352925,MAX'S RESTAURANT CHICAGO/MAX'S RESTAURANT CUISINE,MAX'S RESTAURANT CHICAGO,2699495,5033 N ELSTON AVE ,60630,12/9/2019,41.97234928,-87.74682509,"(-87.74682508578468, 41.97234928256036)"
2320918,BEEFSTEAK,BEEFSTEAK,2698445,303 E SUPERIOR ST ,60611,11/1/2019,41.8956924,-87.62014286,"(-87.62014286048188, 41.895692401410514)"
2353053,ST. JANE HOTEL,FREE REIN,2158073,224-230 N MICHIGAN AVE FL ,60601,12/10/2019,41.88637482,-87.62467544,"(-87.6246754356595, 41.88637481521078)"
2315404,MARGIES CANDIES,MARGIES CANDIES,1622713,1813 W MONTROSE AVE ,60613,10/4/2019,41.96140069,-87.6749875,"(-87.67498750263746, 41.96140069226438)"
2321191,"HING WANG, INC",HING WANG,1942312,1120 W WILSON AVE ,60640,11/6/2019,41.96549804,-87.65832494,"(-87.65832493927576, 41.96549804345954)"
2345457,Billy Sunday,Billy Sunday,2152859,3143 W LOGAN BLVD ,60647,11/12/2019,41.92786304,-87.70660502,"(-87.70660501506578, 41.92786304343622)"
2315220,NANDO'S PERI PERI,NANDO'S PERI PERI,2418961,22 S WABASH AVE ,60603,10/2/2019,41.88152837,-87.62634253,"(-87.62634252535351, 41.88152837257798)"
2352576,PLEIN AIR,PLEIN AIR,2290074,5751 S WOODLAWN AVE ,60637,12/2/2019,41.78994306,-87.59627578,"(-87.5962757837235, 41.78994306218586)"
2353007,BELLAS FUENTEZ,BELLAS FUENTEZ,1356217,1725 W 47TH ST ,60609,12/9/2019,41.80845997,-87.66854814,"(-87.6685481438849, 41.80845997040926)"
2353066,"FFT AT SABW, LLC","FFT AT SABW, LLC",1649883,1 S DEARBORN ST ,60603,12/10/2019,41.88193667,-87.62925348,"(-87.62925347991924, 41.88193667467421)"
2315377,11 DINNING,ROHE CAFE,2522878,330 N WABASH AVE ,60611,10/4/2019,41.88793874,-87.62703564,"(-87.62703564148782, 41.88793874358949)"
2352878,DOMINO'S,DOMINO'S,2464568,2508 W CERMAK RD ,60608,12/6/2019,41.85211793,-87.68832871,"(-87.68832871122574, 41.852117934815105)"
2345466,CHICAGO'S FINEST BEEF AND BREW,CHICAGO'S FINEST BEEF AND BREW,2694557,234 S WABASH AVE ,60604,11/12/2019,41.87867435,-87.6262423,"(-87.62624229534441, 41.878674348181335)"
2352657,DEVIL  DAWGS,DEVIL  DAWGS,2002919,2147 N SHEFFIELD AVE ,60614,12/3/2019,41.92131183,-87.65332859,"(-87.65332859333675, 41.92131183470468)"
2315764,JACKIE'S MEXICAN CUISINE,JACKIE'S MEXICAN CUISINE,2616696,3207 S HALSTED ST ,60608,10/10/2019,41.83598844,-87.6460816,"(-87.64608160187807, 41.83598843774932)"
2353026,HAN 202,HAN 202 CHINESE AND SEAFOOD,2469131,605 W 31ST ST ,60616,12/10/2019,41.8379936,-87.64164283,"(-87.64164283333236, 41.837993600331586)"
2345345,CARNITAS URUAPAN,CARNITAS URUAPAN,2298331,1725 W 18TH ST ,60608,11/8/2019,41.85763235,-87.66977453,"(-87.6697745345797, 41.85763234806772)"
2352959,TARASCAS INTERNATIONAL,TARASCAS INTERNATIONAL,1094281,2585 N CLARK ST ,60614,12/9/2019,41.93003288,-87.64325433,"(-87.64325433485949, 41.930032879745134)"
2320930,THE MAYFIELD  INC,THE MAYFIELD  INC,39192,6072 S ARCHER AVE ,60638,11/1/2019,41.79475316,-87.76937662,"(-87.76937662292175, 41.7947531566514)"
2345216,LAS SISTERS INC.,LAS SISTERS INC,2689353,2700 S TRUMBULL AVE ,60623,11/7/2019,41.84251235,-87.71122481,"(-87.71122481384815, 41.84251234796448)"
2315369,"MARKOVIC ENTERTAINMENT PRODUCTION, INC.",SERBIAN VILLAGE BAR & GRILL,1821836,3142-3144 W IRVING PARK RD ,60618,10/4/2019,41.9540343,-87.70732758,"(-87.70732758144212, 41.954034303601645)"
2315608,MAXWELL STREET SACRAMENTO,ORIGINAL MAXWELL STREET GRILL,2247144,601 S SACRAMENTO BLVD ,60612,10/9/2019,41.87370412,-87.70086462,"(-87.70086461713747, 41.87370411501883)"
2352661,RPM SEAFOOD,RPM ON THE WATER,2703879,317 N CLARK ST ,60654,12/3/2019,41.88796934,-87.63088634,"(-87.63088633782915, 41.887969335306956)"
2321204,"TONO TACOS, INC.","TONO TACOS, INC.",2284711,6104 W DIVERSEY AVE ,60639,11/6/2019,41.93121142,-87.778615,"(-87.77861499636276, 41.9312114217722)"
2315812,ARAMARK,ARAMARK @ LOYOLA CONNECTION CAFE,1883449,6501 N KENMORE AVE ,60660,10/11/2019,42.00092817,-87.65770211,"(-87.65770210686595, 42.00092817257049)"
2321052,MESA URBANA DOS,MESA URBANA DOS,2688954,1935 N LINCOLN PARK WEST ,60614,11/5/2019,41.91716537,-87.63620087,"(-87.63620087405286, 41.91716536920397)"
2315440,NEW TAZA BAKERY,TAZA BAKERY,2578123,3100 W DEVON AVE ,60659,10/4/2019,41.99753989,-87.70700596,"(-87.7070059618056, 41.99753989334241)"
2315529,POTBELLY SANDWICH WORKS LLC,POTBELLY SANDWICH WORKS,1517737,277 E ONTARIO ST ,60611,10/8/2019,41.8932867,-87.62073604,"(-87.62073603767028, 41.89328670170699)"
2315233,CELLAR DOOR PROVISIONS,CELLAR DOOR PROVISIONS,2294203,3025 W DIVERSEY AVE ,60647,10/2/2019,41.9319441,-87.70360324,"(-87.70360323628218, 41.93194409993535)"
2321100,"THE FAT SHALLOT, LLC",THE FAT SHALLOT,2608178,2468 N CLARK ST ,60614,11/5/2019,41.92723611,-87.64162904,"(-87.64162904370876, 41.92723611438838)"
2315806,FISHBAR,FISHBAR,2049807,2956 N SHEFFIELD AVE ,60657,10/11/2019,41.93616005,-87.65412667,"(-87.65412667379472, 41.93616004524838)"
2315615,TANOSHI SUSHI MIKES,TANOSHI,2360064,5547 N CLARK ST ,60640,10/9/2019,41.98309881,-87.66852394,"(-87.66852394399493, 41.98309881120602)"
2352950,STARBUCKS COFFEE #13522,STARBUCKS COFFEE,1817658,3232 W FOSTER AVE ,60625,12/9/2019,41.97584077,-87.71003835,"(-87.71003834908514, 41.97584077440042)"
2352853,MISO ASIAN KITCHEN,MISO ASIAN KITCHEN,2138133,4449 N BROADWAY ,60640,12/6/2019,41.96308897,-87.65583166,"(-87.65583165550109, 41.96308897167976)"
2352589,EL CAPITAN RESTAURANT,EL CAPITAN RESTAURANT,12453,3754-3758 W ARMITAGE AVE ,60647,12/3/2019,41.9173369,-87.72144999,"(-87.72144998707398, 41.91733689553147)"
2352733,SAN MIGUEL RESTAURANT COMIDA AUTENTICA MEXICANA,SAN MIGUEL RESTAURANT COMIDA AUTENTICA MEXICANA,2664914,3956 W 63RD ST ,60629,12/4/2019,41.77876997,-87.72256328,"(-87.72256327578367, 41.77876996611492)"
2345377,CARDOZO'S PUB,CARDOZO'S PUB,54103,170 W WASHINGTON ST ,60602,11/8/2019,41.88331726,-87.63302428,"(-87.63302428430005, 41.88331726083294)"
2345269,ARBYS,ARBYS,1596630,100 W RANDOLPH ST ,60601,11/7/2019,41.88458627,-87.63101045,"(-87.63101044588599, 41.88458626715456)"
2345369,SELAM MARKET AND RESTAURANT LLC,SELAM MARKET AND RESTAURANT LLC,2418258,4543 N BROADWAY ,60640,11/8/2019,41.96487086,-87.65697307,"(-87.65697306688368, 41.96487085901306)"
2345264,CHICAGO WINGS & GYROS,CHICAGO WINGS & GYROS,2341734,2145 S PULASKI RD ,60623,11/7/2019,41.85193458,-87.72462254,"(-87.72462254361173, 41.85193457567394)"
2321153,ILLINOIS INSTITUTE OF TECHNOLOGY,CENTER COURT,1352449,3201 S STATE ST ,60616,11/6/2019,41.83637183,-87.62638079,"(-87.62638078984217, 41.836371827384944)"
2355227,REVERIE,REVERIE,2290093,414 N ORLEANS ST ,60654,12/12/2019,41.88968296,-87.63712096,"(-87.63712095614753, 41.889682960687374)"
2352655,TACOS DON CUCO,TACOS DON CUCO,1491578,1847 W 47TH ST ,60609,12/3/2019,41.80842825,-87.67168894,"(-87.67168894194732, 41.808428247260515)"
2315745,ANTICO,ANTICO,2031732,1946 N LEAVITT ST ,60647,10/10/2019,41.91755732,-87.6826644,"(-87.68266439539492, 41.91755731772555)"
2315828,THE SHRIMP SHACK,THE SHRIMP SHACK,1939047,6601 W ARCHER AVE ,60638,10/11/2019,41.79213894,-87.78674848,"(-87.78674847587374, 41.792138942200104)"
2345256,PEKING CHINESE FOOD,PEKING CHINESE FOOD,2588968,129 W NORTH AVE ,60610,11/7/2019,41.91105263,-87.63294305,"(-87.63294305456529, 41.91105263368548)"
2345303,MOY LEE CHINESE RESTAURANT,MOY LEE CHINESE RESTAURANT,2698794,5346 N MILWAUKEE AVE ,60630,11/7/2019,41.97776393,-87.76982985,"(-87.76982985082259, 41.97776393135019)"
2315707,BILL'S BAR & BURGER,BILL'S BAR & BURGER,2575277,30 E HUBBARD ST ,60611,10/10/2019,41.89019628,-87.62673545,"(-87.62673545281827, 41.89019627869941)"
2321140,Edible Arrangements #761,Edible Arrangements #761,1884093,3722 N SOUTHPORT AVE ,60613,11/6/2019,41.94959988,-87.66423354,"(-87.66423354384034, 41.949599883094336)"
2315463,VEENO,VEENO,2578370,2009 S LAFIN ST ,60608,10/8/2019,,,
2320994,PASSEROTTO,PASSEROTTO,2560351,5420 N CLARK ST ,60640,11/4/2019,41.98047008,-87.66847533,"(-87.66847533361282, 41.98047007654258)"
2352608,PRET-A-MANGER,PRET A MANAGER,2256573,120 S RIVERSIDE PLZ ,60606,12/3/2019,41.87992331,-87.63880254,"(-87.63880253891776, 41.8799233059124)"
2352901,LUCY'S,LUCY'S,2341256,1043 N CALIFORNIA AVE ,60622,12/6/2019,41.90063956,-87.69667798,"(-87.69667798280055, 41.90063956353709)"
2315418,SOUL CRAB CHICAGO,SOUL CRAB CHICAGO,2458356,1904 N WESTERN AVE ,60647,10/4/2019,41.91593072,-87.68751558,"(-87.68751557795045, 41.915930717290145)"
2352820,Flying Saucer,Flying Saucer,1093122,1123 N CALIFORNIA AVE ,60622,12/6/2019,41.90188504,-87.69670613,"(-87.69670612650997, 41.90188504406367)"
2353156,SEVEN,SEVEN,1304863,400 E RANDOLPH ST ,60601,12/11/2019,41.88464637,-87.6172485,"(-87.61724849623945, 41.8846463654345)"
2320344,BIG DOLPHIN,BIG DOLPHIN,2263443,5810 W NORTH AVE ,60639,10/8/2019,41.90942295,-87.77073265,"(-87.77073264988142, 41.90942295171615)"
2345419,FIVE GUYS BURGERS AND FRIES,FIVE GUYS BURGERS AND FRIES,1979296,6474 N SHERIDAN RD ,60626,11/5/2019,42.00035056,-87.66085542,"(-87.66085542098128, 42.00035056038157)"
2315545,HAROLD'S CHICKEN #88,HAROLD'S CHICKEN #88,2631858,1450 S MICHIGAN AVE ,60605,10/8/2019,41.86267891,-87.6241916,"(-87.62419160244413, 41.86267891211433)"
2315787,THREE HAPPINESS RESTAURANT,THREE HAPPINESS RESTAURANT,39807,209 W CERMAK RD ,60616,10/11/2019,41.85273606,-87.63244397,"(-87.63244396717785, 41.85273605598148)"
2320940,"FORASTERO, LLC","FORASTERO, LLC",2542423,449 W NORTH AVE ,60610,11/1/2019,41.91097646,-87.64053424,"(-87.64053424207636, 41.910976463600086)"
2321114,MUNNO,MUNNO,2423563,4656 N Clark ST ,60640,11/5/2019,41.96691374,-87.66723233,"(-87.66723233053568, 41.96691374122208)"
2315525,MANJARES AL EXPRESS,MANJARES AL EXPRESS,2021538,2226-2230 S ASHLAND AVE ,60608,10/8/2019,41.8513978,-87.66616621,"(-87.66616621226514, 41.851397799712196)"
2353130,DEPT OF REHABILITATION SVC/VFP (KAVA CAFE),DEPT OF REHABILITATION SVC/VFP (KAVA CAFE),2333912,77 W JACKSON BLVD ,60604,12/11/2019,41.878041,-87.63049345,"(-87.63049344911161, 41.87804100375637)"
2352770,CHINA BUFFET INC.,CHINA BUFFET,2451434,3029 N PULASKI RD ,60641,12/4/2019,41.93625268,-87.72695552,"(-87.7269555202423, 41.93625268360409)"
2315754,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649280,676 N ST CLAIR ST ,60611,10/11/2019,41.89485296,-87.6229018,"(-87.62290180042824, 41.89485296136011)"
2352555,D' LUNA RESTAURANT INC.,D' LUNA RESTAURANT INC.,2627620,1943 W 51ST ST ,60609,12/2/2019,41.80113055,-87.67380736,"(-87.6738073557959, 41.801130554522466)"
2345280,1000 LIQUORS / BIG CITY TAP,1000 LIQUORS / BIG CITY TAP,1578,1000-1012 W BELMONT AVE ,60657,11/7/2019,41.94002036,-87.65417211,"(-87.65417210636889, 41.940020360226804)"
2315285,SORRENTO'S PIZZERIA & CUCINA,SORRENTO'S PIZZERIA & CUCINA,65225,2743 N HARLEM AVE ,60707,10/3/2019,41.93030153,-87.80632767,"(-87.80632767489487, 41.93030153313704)"
2345461,"TAQUERIA EL POTOSI,INC.",EL POTOSI TAQUERIA,1124128,3710 N ELSTON AVE ,60618,11/12/2019,41.9486761,-87.7120596,"(-87.71205960470682, 41.94867609969255)"
2321067,VEGGIE GRILL,VEGGIE GRILL,2665383,911 W RANDOLPH ST ,60607,11/5/2019,41.88424918,-87.65026421,"(-87.65026421214128, 41.8842491783188)"
2355257,LUGANOS PIZZA,LUGANOS PIZZA,2542789,4460 S KEDZIE AVE ,60632,12/12/2019,41.81184585,-87.70426833,"(-87.70426833410366, 41.81184584593964)"
2353169,SUBWAY,SUBWAY,2488811,2800 W IRVING PARK RD ,60618,12/11/2019,41.95408332,-87.69830277,"(-87.69830277007019, 41.954083317714684)"
2315258,BEATRIX,BEATRIX,2501681,834-842 W FULTON MARKET ,60607,10/2/2019,41.88689053,-87.64882282,"(-87.64882281750184, 41.886890531772956)"
2321142,PEET'S COFFEE & TEA,PEET'S COFFEE & TEA,2341234,3025 N CLARK ST ,60657,11/6/2019,41.9371402,-87.64822755,"(-87.64822754792601, 41.93714019635578)"
2315368,UNITED CLUB,UNITED CLUB (T2/F9),2464526,11601 W TOUHY AVE ,60666,10/4/2019,42.0085364,-87.91442844,"(-87.91442843927047, 42.008536400868735)"
2315328,MAYAHUEL RESTAURANT & PULQUERIA,MAYAHUEL RESTAURANT & PULQUERIA,12141,4820 S CICERO AVE ,60638,10/3/2019,41.80513933,-87.74324248,"(-87.7432424761978, 41.805139326234766)"
2315690,PIZZA-METRO,PIZZA-METRO,1545880,1707 W DIVISION ST ,60622,10/10/2019,41.90319053,-87.67029009,"(-87.67029008677447, 41.90319053056459)"
2352893,EL TIPICO MEXICAN GRILL,EL CATRIN,2037965,1905-1907 W FOSTER AVE ,60640,12/6/2019,41.97596207,-87.67664451,"(-87.67664450542928, 41.975962069519994)"
2321091,LEE'S WOK,LEE'S WOK,2120556,1437 W MONTROSE AVE ,60613,11/5/2019,41.96151913,-87.66641968,"(-87.66641967502689, 41.96151913499143)"
2352619,BEGGARS PIZZA,BEGGAR'S PIZZA,2089154,5133 S CICERO AVE ,60632,12/3/2019,41.79924425,-87.74280079,"(-87.74280078945442, 41.799244250828934)"
2345218,DUNKIN DONUTS,DUNKIN DONUTS,2642143,3256 S ASHLAND AVE ,60608,11/7/2019,41.83421149,-87.66580032,"(-87.66580031837047, 41.83421149296097)"
2315642,NEW GRAND CHINESE KITCHEN,NEW GRAND CHINESE KITCHEN,2447048,5401 S WENTWORTH AVE ,60609,10/9/2019,41.79623488,-87.63040492,"(-87.63040492438661, 41.796234875219376)"
2345348,EL HUARACHE DE MARIA,EL HUARACHE DE MARIA,2253032,5108 W FULLERTON AVE ,60639,11/8/2019,41.92424544,-87.75411405,"(-87.75411405185369, 41.924245436926036)"
2313156,MARIBELLA'S ITALIAN CUISINE + BAR,MARIBELLA'S ITALIAN CUISINE + BAR,2492226,3454 W ADDISON ST ,60618,10/1/2019,41.94663959,-87.71494918,"(-87.71494918308186, 41.946639592877055)"
2320969,JUST A PIZZA PLUS INC,JUST A PIZZA PLUS,75583,5136 S ARCHER AVE ,60632,11/1/2019,41.80061933,-87.7311427,"(-87.73114270276187, 41.8006193315046)"
2353070,CAFE BALLOU,CAFE BALLOU & DELI,2433048,939 N WESTERN AVE ,60622,12/10/2019,41.89870607,-87.68677252,"(-87.68677251748062, 41.89870606533506)"
2321182,RAW BAR & GRILL,OUTPUT,19444,3718-3720 N CLARK ST ,60613,11/6/2019,41.94953364,-87.65856122,"(-87.6585612230964, 41.94953364110842)"
2345380,OMNI CHICAGO HOTEL,EMPLOYEE CAFE,33154,674-678 N MICHIGAN AVE ,60611,11/8/2019,41.89475437,-87.62439435,"(-87.6243943466027, 41.89475436857259)"
2315739,ZACATECAS RESTAURANT,ZACATECAS RESTAURANT,7214,5037-5039 W DIVERSEY AVE ,60639,10/10/2019,41.93133655,-87.75299705,"(-87.75299705381228, 41.931336553380994)"
